data,tipo,categoria,centro_custo,forma_pagamento,valor,saldo_acumulado
2024-05-18,Entrada,Vendas,Administrativo,Boleto,5074.4,-3390686.89
2024-05-19,Entrada,Salários,Operacional,Pix,870.89,-3389815.99
2024-05-19,Saída,Impostos,RH,Transferência,-1899.64,-3391715.63
2024-05-19,Entrada,Vendas,RH,Pix,4309.61,-3387406.03
2024-05-19,Saída,Impostos,Operacional,Boleto,-2204.52,-3389610.55
2024-05-20,Saída,Salários,Comercial,Transferência,-2614.56,-3392225.11
2024-05-20,Saída,Impostos,Administrativo,Transferência,-2197.53,-3394422.65
2024-05-20,Saída,Vendas,Operacional,Boleto,-1254.24,-3395676.89
2024-05-21,Saída,Fornecedores,Comercial,Cartão,-2080.96,-3397757.85
2024-05-21,Saída,Impostos,Operacional,Boleto,-1503.13,-3399260.99
2024-05-21,Saída,Impostos,Comercial,Pix,-1671.44,-3400932.43
2024-05-22,Entrada,Fornecedores,Operacional,Boleto,2357.22,-3398575.21
2024-05-22,Saída,Impostos,RH,Pix,-2285.3,-3400860.5
2024-05-22,Saída,Salários,Operacional,Cartão,-4300.67,-3405161.17
2024-05-22,Saída,Salários,Operacional,Boleto,-2682.63,-3407843.79
2024-05-22,Entrada,Marketing,RH,Transferência,1778.86,-3406064.94
2024-05-23,Saída,Fornecedores,Comercial,Pix,-2811.01,-3408875.95
2024-05-23,Saída,Vendas,Comercial,Transferência,-910.39,-3409786.35
2024-05-23,Saída,Fornecedores,RH,Cartão,-2094.0,-3411880.35
2024-05-24,Saída,Fornecedores,Administrativo,Cartão,-1747.41,-3413627.76
2024-05-24,Saída,Fornecedores,Administrativo,Transferência,-1799.95,-3415427.71
2024-05-24,Saída,Fornecedores,Administrativo,Boleto,-2756.1,-3418183.81
2024-05-25,Saída,Vendas,Operacional,Cartão,-750.93,-3418934.74
2024-05-25,Saída,Marketing,Administrativo,Cartão,-2261.35,-3421196.09
2024-05-25,Saída,Salários,Operacional,Cartão,-3605.24,-3424801.33
2024-05-26,Saída,Fornecedores,Comercial,Pix,-2514.91,-3427316.24
2024-05-26,Saída,Fornecedores,Comercial,Boleto,-2281.57,-3429597.81
2024-05-26,Saída,Marketing,Operacional,Pix,-1463.56,-3431061.37
2024-05-26,Entrada,Fornecedores,Administrativo,Cartão,2090.32,-3428971.05
2024-05-27,Saída,Salários,RH,Transferência,-2396.64,-3431367.69
2024-05-27,Saída,Salários,Comercial,Pix,-3458.18,-3434825.86
2024-05-27,Saída,Impostos,Administrativo,Transferência,-2167.21,-3436993.07
2024-05-28,Entrada,Vendas,Administrativo,Pix,3849.36,-3433143.71
2024-05-28,Saída,Salários,Operacional,Pix,-2898.17,-3436041.88
2024-05-28,Saída,Salários,Operacional,Cartão,-2872.07,-3438913.95
2024-05-28,Saída,Salários,Comercial,Transferência,-2753.53,-3441667.48
2024-05-29,Saída,Fornecedores,Administrativo,Boleto,-4068.15,-3445735.63
2024-05-29,Saída,Fornecedores,Administrativo,Pix,-1852.43,-3447588.06
2024-05-29,Entrada,Vendas,Operacional,Boleto,5341.86,-3442246.2
2024-05-30,Entrada,Marketing,Comercial,Boleto,2032.21,-3440213.99
2024-05-30,Entrada,Fornecedores,Administrativo,Transferência,1832.03,-3438381.96
2024-05-30,Saída,Salários,Operacional,Boleto,-3031.58,-3441413.55
2024-05-30,Saída,Impostos,RH,Pix,-2178.93,-3443592.47
2024-05-30,Entrada,Vendas,Operacional,Cartão,4121.98,-3439470.5
2024-05-31,Saída,Impostos,Operacional,Pix,-1725.0,-3441195.5
2024-05-31,Saída,Fornecedores,Operacional,Cartão,-2516.09,-3443711.59
2024-05-31,Entrada,Marketing,Administrativo,Boleto,1698.96,-3442012.62
2024-06-01,Entrada,Vendas,Operacional,Pix,4021.94,-3437990.69
2024-06-01,Saída,Salários,Comercial,Boleto,-4506.92,-3442497.61
2024-06-01,Saída,Impostos,Administrativo,Cartão,-3378.6,-3445876.21
2024-06-02,Entrada,Impostos,RH,Boleto,1564.82,-3444311.38
2024-06-02,Saída,Salários,Operacional,Pix,-5013.57,-3449324.96
2024-06-02,Saída,Marketing,Administrativo,Cartão,-1733.38,-3451058.34
2024-06-02,Saída,Salários,Administrativo,Boleto,-4106.51,-3455164.85
2024-06-03,Saída,Impostos,RH,Boleto,-2553.81,-3457718.66
2024-06-03,Entrada,Vendas,Operacional,Boleto,5114.55,-3452604.11
2024-06-03,Saída,Salários,Comercial,Boleto,-3844.58,-3456448.69
2024-06-03,Saída,Marketing,Comercial,Pix,-1953.0,-3458401.68
2024-06-03,Saída,Fornecedores,Comercial,Cartão,-2154.75,-3460556.43
2024-06-04,Saída,Salários,Administrativo,Boleto,-4200.07,-3464756.5
2024-06-04,Entrada,Fornecedores,Comercial,Boleto,2607.62,-3462148.88
2024-06-04,Entrada,Fornecedores,RH,Transferência,2222.06,-3459926.82
2024-06-05,Saída,Salários,Comercial,Boleto,-2477.26,-3462404.08
2024-06-05,Saída,Impostos,Operacional,Boleto,-2407.48,-3464811.56
2024-06-05,Saída,Fornecedores,Comercial,Cartão,-3665.78,-3468477.34
2024-06-05,Saída,Impostos,Operacional,Cartão,-1778.95,-3470256.29
2024-06-05,Saída,Vendas,RH,Cartão,-1214.97,-3471471.26
2024-06-06,Saída,Marketing,RH,Cartão,-1206.63,-3472677.89
2024-06-06,Entrada,Vendas,Operacional,Transferência,4509.84,-3468168.05
2024-06-06,Entrada,Vendas,Operacional,Cartão,4050.72,-3464117.34
2024-06-06,Saída,Impostos,Comercial,Transferência,-2269.59,-3466386.92
2024-06-07,Entrada,Impostos,Operacional,Transferência,1619.59,-3464767.33
2024-06-07,Saída,Fornecedores,Administrativo,Transferência,-1753.73,-3466521.06
2024-06-07,Saída,Fornecedores,Administrativo,Transferência,-4070.03,-3470591.09
2024-06-07,Entrada,Fornecedores,Administrativo,Transferência,2379.57,-3468211.52
2024-06-07,Saída,Fornecedores,Operacional,Cartão,-2146.77,-3470358.29
2024-06-08,Entrada,Fornecedores,Operacional,Transferência,2673.18,-3467685.11
2024-06-08,Saída,Salários,Administrativo,Cartão,-4069.64,-3471754.75
2024-06-08,Saída,Vendas,Operacional,Boleto,-1489.39,-3473244.14
2024-06-08,Saída,Fornecedores,RH,Boleto,-3878.38,-3477122.52
2024-06-09,Entrada,Fornecedores,Operacional,Cartão,1940.93,-3475181.59
2024-06-09,Entrada,Vendas,Operacional,Boleto,4557.39,-3470624.2
2024-06-09,Saída,Impostos,Comercial,Pix,-1748.14,-3472372.34
2024-06-09,Saída,Salários,Operacional,Pix,-3218.61,-3475590.94
2024-06-09,Entrada,Marketing,RH,Cartão,2090.9,-3473500.04
2024-06-10,Saída,Marketing,Administrativo,Transferência,-2108.86,-3475608.9
2024-06-10,Saída,Salários,Comercial,Pix,-4831.29,-3480440.19
2024-06-10,Saída,Salários,Administrativo,Cartão,-4079.79,-3484519.97
2024-06-10,Saída,Vendas,Administrativo,Pix,-458.91,-3484978.88
2024-06-11,Entrada,Impostos,RH,Pix,2944.99,-3482033.89
2024-06-11,Saída,Salários,Operacional,Transferência,-5300.42,-3487334.31
2024-06-11,Entrada,Marketing,Comercial,Pix,1522.52,-3485811.78
2024-06-12,Saída,Marketing,Comercial,Pix,-2000.49,-3487812.28
2024-06-12,Entrada,Salários,Administrativo,Cartão,1317.15,-3486495.13
2024-06-12,Entrada,Vendas,Operacional,Pix,5351.72,-3481143.41
2024-06-12,Entrada,Fornecedores,RH,Pix,2028.98,-3479114.42
2024-06-13,Saída,Salários,Administrativo,Transferência,-5037.12,-3484151.54
2024-06-13,Saída,Fornecedores,Administrativo,Pix,-2693.02,-3486844.56
2024-06-13,Entrada,Vendas,Operacional,Pix,3167.05,-3483677.51
2024-06-13,Entrada,Marketing,Administrativo,Boleto,1601.77,-3482075.74
2024-06-14,Saída,Salários,RH,Cartão,-3790.5,-3485866.24
2024-06-14,Saída,Marketing,RH,Pix,-1420.84,-3487287.08
2024-06-14,Entrada,Salários,Comercial,Pix,1267.03,-3486020.05
2024-06-15,Saída,Marketing,Operacional,Transferência,-1552.99,-3487573.04
2024-06-15,Saída,Impostos,RH,Boleto,-1089.89,-3488662.93
2024-06-15,Saída,Vendas,Comercial,Transferência,-1615.78,-3490278.71
2024-06-16,Saída,Marketing,Administrativo,Boleto,-1037.3,-3491316.01
2024-06-16,Saída,Salários,Administrativo,Transferência,-3203.73,-3494519.74
2024-06-16,Saída,Impostos,Comercial,Cartão,-1950.01,-3496469.75
2024-06-16,Entrada,Marketing,Administrativo,Pix,1517.01,-3494952.74
2024-06-16,Saída,Impostos,Comercial,Cartão,-2272.88,-3497225.62
2024-06-17,Entrada,Impostos,Operacional,Transferência,2362.91,-3494862.71
2024-06-17,Entrada,Impostos,Administrativo,Pix,2079.24,-3492783.47
2024-06-17,Saída,Impostos,RH,Cartão,-1852.47,-3494635.94
2024-06-18,Saída,Fornecedores,Administrativo,Transferência,-2200.1,-3496836.04
2024-06-18,Saída,Salários,RH,Transferência,-3425.91,-3500261.95
2024-06-18,Saída,Marketing,Operacional,Boleto,-2281.28,-3502543.24
2024-06-18,Saída,Marketing,Administrativo,Pix,-1588.41,-3504131.65
2024-06-18,Entrada,Impostos,Operacional,Cartão,2693.2,-3501438.45
2024-06-19,Entrada,Vendas,RH,Pix,4649.33,-3496789.13
2024-06-19,Entrada,Vendas,Comercial,Boleto,3819.5,-3492969.63
2024-06-19,Saída,Salários,Administrativo,Cartão,-3824.69,-3496794.31
2024-06-20,Entrada,Salários,Operacional,Cartão,1349.6,-3495444.71
2024-06-20,Saída,Vendas,RH,Boleto,-560.91,-3496005.62
2024-06-20,Saída,Impostos,Operacional,Pix,-1901.06,-3497906.69
2024-06-20,Saída,Impostos,Operacional,Cartão,-1764.12,-3499670.8
2024-06-20,Entrada,Vendas,RH,Pix,4238.93,-3495431.87
2024-06-21,Entrada,Vendas,Operacional,Cartão,5512.09,-3489919.78
2024-06-21,Saída,Impostos,RH,Pix,-877.88,-3490797.66
2024-06-21,Entrada,Fornecedores,Operacional,Cartão,1564.84,-3489232.81
2024-06-21,Saída,Impostos,Comercial,Cartão,-1570.85,-3490803.67
2024-06-22,Entrada,Vendas,RH,Boleto,5169.11,-3485634.56
2024-06-22,Entrada,Impostos,Comercial,Cartão,1757.99,-3483876.57
2024-06-22,Saída,Impostos,Administrativo,Boleto,-2610.67,-3486487.24
2024-06-23,Saída,Vendas,RH,Transferência,-915.73,-3487402.97
2024-06-23,Saída,Salários,RH,Pix,-4532.81,-3491935.78
2024-06-24,Saída,Salários,Administrativo,Boleto,-4262.72,-3496198.49
2024-06-24,Saída,Vendas,Operacional,Pix,-941.46,-3497139.95
2024-06-24,Saída,Salários,RH,Boleto,-4799.82,-3501939.77
2024-06-24,Entrada,Vendas,RH,Pix,5166.79,-3496772.99
2024-06-25,Saída,Fornecedores,RH,Cartão,-2124.57,-3498897.55
2024-06-25,Saída,Salários,Comercial,Pix,-3527.21,-3502424.76
2024-06-26,Saída,Salários,Administrativo,Transferência,-4935.94,-3507360.7
2024-06-26,Entrada,Vendas,Operacional,Cartão,3121.16,-3504239.54
2024-06-26,Saída,Vendas,Administrativo,Cartão,-1178.2,-3505417.74
2024-06-26,Entrada,Vendas,Comercial,Transferência,4058.39,-3501359.35
2024-06-27,Saída,Impostos,Operacional,Pix,-1905.39,-3503264.74
2024-06-27,Saída,Salários,Comercial,Pix,-3429.67,-3506694.4
2024-06-27,Entrada,Vendas,Operacional,Pix,3301.24,-3503393.16
2024-06-27,Saída,Salários,RH,Pix,-6038.91,-3509432.07
2024-06-27,Saída,Impostos,Administrativo,Boleto,-3228.6,-3512660.67
2024-06-28,Saída,Marketing,RH,Transferência,-2129.89,-3514790.56
2024-06-28,Entrada,Vendas,RH,Cartão,6454.62,-3508335.93
2024-06-28,Saída,Salários,Administrativo,Boleto,-2944.28,-3511280.21
2024-06-29,Saída,Marketing,RH,Pix,-740.43,-3512020.63
2024-06-29,Entrada,Fornecedores,Operacional,Boleto,1968.26,-3510052.37
2024-06-29,Saída,Marketing,Administrativo,Transferência,-1740.85,-3511793.23
2024-06-30,Entrada,Vendas,Operacional,Boleto,5691.01,-3506102.21
2024-06-30,Entrada,Impostos,Administrativo,Pix,1152.84,-3504949.37
2024-06-30,Saída,Fornecedores,RH,Pix,-3233.27,-3508182.65
2024-07-01,Saída,Impostos,Comercial,Cartão,-1354.89,-3509537.54
2024-07-01,Entrada,Vendas,Comercial,Cartão,2447.48,-3507090.07
2024-07-01,Entrada,Vendas,Operacional,Transferência,2270.96,-3504819.11
2024-07-02,Saída,Fornecedores,RH,Pix,-3678.83,-3508497.94
2024-07-02,Entrada,Impostos,RH,Transferência,1300.71,-3507197.23
2024-07-02,Saída,Impostos,Comercial,Pix,-1763.5,-3508960.73
2024-07-02,Entrada,Vendas,Comercial,Transferência,3604.48,-3505356.25
2024-07-03,Saída,Fornecedores,Comercial,Cartão,-2381.47,-3507737.72
2024-07-03,Saída,Fornecedores,Comercial,Transferência,-1760.67,-3509498.39
2024-07-03,Saída,Fornecedores,Operacional,Boleto,-2861.92,-3512360.31
2024-07-03,Entrada,Marketing,Administrativo,Transferência,1960.19,-3510400.11
2024-07-04,Entrada,Salários,RH,Cartão,296.87,-3510103.24
2024-07-04,Saída,Impostos,Operacional,Cartão,-290.55,-3510393.79
2024-07-04,Entrada,Vendas,Administrativo,Cartão,3546.69,-3506847.1
2024-07-04,Entrada,Vendas,Administrativo,Transferência,4182.51,-3502664.59
2024-07-05,Saída,Vendas,Operacional,Cartão,-1122.14,-3503786.73
2024-07-05,Saída,Impostos,Administrativo,Boleto,-1395.73,-3505182.45
2024-07-06,Saída,Impostos,Administrativo,Boleto,-947.85,-3506130.31
2024-07-06,Saída,Fornecedores,Comercial,Transferência,-1696.87,-3507827.18
2024-07-06,Entrada,Fornecedores,Comercial,Pix,3206.33,-3504620.85
2024-07-06,Saída,Fornecedores,Comercial,Transferência,-2784.61,-3507405.46
2024-07-06,Saída,Marketing,Comercial,Pix,-1725.25,-3509130.71
2024-07-07,Saída,Impostos,RH,Boleto,-1926.77,-3511057.49
2024-07-07,Entrada,Fornecedores,Operacional,Pix,1635.79,-3509421.7
2024-07-08,Entrada,Vendas,Operacional,Pix,4004.06,-3505417.64
2024-07-08,Entrada,Fornecedores,Administrativo,Transferência,2614.8,-3502802.84
2024-07-08,Saída,Salários,RH,Boleto,-3482.34,-3506285.17
2024-07-08,Saída,Fornecedores,RH,Boleto,-3569.61,-3509854.78
2024-07-09,Saída,Salários,Administrativo,Cartão,-4361.62,-3514216.4
2024-07-09,Saída,Salários,Administrativo,Boleto,-2984.58,-3517200.99
2024-07-10,Saída,Salários,Operacional,Cartão,-1922.28,-3519123.26
2024-07-10,Saída,Fornecedores,Operacional,Cartão,-3390.92,-3522514.19
2024-07-10,Saída,Marketing,Administrativo,Pix,-894.57,-3523408.76
2024-07-11,Entrada,Impostos,Administrativo,Pix,1729.07,-3521679.69
2024-07-11,Saída,Vendas,Comercial,Transferência,-498.45,-3522178.15
2024-07-11,Entrada,Vendas,RH,Pix,4411.39,-3517766.75
2024-07-11,Saída,Salários,Comercial,Pix,-3423.11,-3521189.86
2024-07-11,Saída,Salários,RH,Boleto,-3358.07,-3524547.93
2024-07-12,Saída,Salários,Operacional,Cartão,-3062.35,-3527610.28
2024-07-12,Saída,Marketing,Administrativo,Boleto,-1124.47,-3528734.75
2024-07-12,Entrada,Vendas,Comercial,Boleto,4959.6,-3523775.15
2024-07-13,Saída,Impostos,Comercial,Transferência,-1997.27,-3525772.42
2024-07-13,Saída,Fornecedores,RH,Cartão,-2652.0,-3528424.42
2024-07-13,Saída,Marketing,RH,Transferência,-625.99,-3529050.41
2024-07-13,Saída,Salários,RH,Cartão,-2416.87,-3531467.28
2024-07-13,Saída,Impostos,Administrativo,Pix,-1678.53,-3533145.8
2024-07-14,Saída,Impostos,RH,Transferência,-3254.2,-3536400.01
2024-07-14,Saída,Salários,Administrativo,Cartão,-2573.13,-3538973.13
2024-07-14,Saída,Marketing,Operacional,Pix,-2043.8,-3541016.93
2024-07-15,Entrada,Vendas,Administrativo,Pix,3877.89,-3537139.04
2024-07-15,Entrada,Impostos,Operacional,Cartão,1261.97,-3535877.07
2024-07-15,Entrada,Fornecedores,Comercial,Transferência,1794.1,-3534082.96
2024-07-15,Saída,Marketing,Administrativo,Transferência,-1034.53,-3535117.49
2024-07-16,Saída,Marketing,Administrativo,Cartão,-2308.28,-3537425.78
2024-07-16,Entrada,Impostos,Administrativo,Cartão,1514.08,-3535911.7
2024-07-16,Saída,Salários,Comercial,Cartão,-3164.03,-3539075.73
2024-07-16,Saída,Salários,Comercial,Boleto,-3190.68,-3542266.4
2024-07-17,Entrada,Vendas,Comercial,Pix,4725.46,-3537540.95
2024-07-17,Saída,Marketing,RH,Pix,-1275.46,-3538816.41
2024-07-17,Entrada,Fornecedores,Operacional,Boleto,1440.86,-3537375.55
2024-07-17,Saída,Salários,RH,Transferência,-3504.97,-3540880.52
2024-07-18,Entrada,Vendas,Operacional,Pix,2556.04,-3538324.48
2024-07-18,Saída,Marketing,Administrativo,Pix,-845.84,-3539170.32
2024-07-18,Entrada,Vendas,Operacional,Cartão,3845.89,-3535324.43
2024-07-19,Entrada,Impostos,RH,Boleto,1611.15,-3533713.28
2024-07-19,Saída,Salários,Administrativo,Pix,-2539.09,-3536252.37
2024-07-19,Entrada,Fornecedores,Comercial,Cartão,856.78,-3535395.59
2024-07-19,Saída,Salários,Administrativo,Pix,-2710.5,-3538106.09
2024-07-20,Saída,Fornecedores,Administrativo,Boleto,-3165.65,-3541271.74
2024-07-20,Saída,Salários,Comercial,Transferência,-3719.15,-3544990.89
2024-07-20,Saída,Fornecedores,Operacional,Cartão,-2455.56,-3547446.45
2024-07-20,Entrada,Vendas,Comercial,Boleto,3969.69,-3543476.77
2024-07-20,Entrada,Vendas,Operacional,Cartão,5486.05,-3537990.72
2024-07-21,Entrada,Marketing,Comercial,Boleto,1319.4,-3536671.33
2024-07-21,Saída,Salários,Operacional,Cartão,-3132.58,-3539803.91
2024-07-22,Saída,Impostos,Comercial,Pix,-1320.21,-3541124.12
2024-07-22,Entrada,Vendas,Administrativo,Transferência,4116.08,-3537008.04
2024-07-22,Saída,Salários,RH,Cartão,-3020.26,-3540028.31
2024-07-23,Saída,Salários,Administrativo,Cartão,-2154.56,-3542182.86
2024-07-23,Entrada,Marketing,Administrativo,Boleto,1076.72,-3541106.15
2024-07-23,Entrada,Fornecedores,Administrativo,Pix,1745.71,-3539360.44
2024-07-23,Entrada,Vendas,Comercial,Boleto,5198.75,-3534161.69
2024-07-23,Saída,Fornecedores,Administrativo,Cartão,-3529.63,-3537691.32
2024-07-24,Entrada,Fornecedores,Operacional,Boleto,2840.03,-3534851.28
2024-07-24,Saída,Fornecedores,Operacional,Boleto,-4098.15,-3538949.43
2024-07-24,Saída,Impostos,RH,Boleto,-1560.34,-3540509.77
2024-07-24,Entrada,Vendas,Comercial,Cartão,3288.7,-3537221.07
2024-07-24,Saída,Vendas,RH,Boleto,-936.65,-3538157.72
2024-07-25,Saída,Impostos,Comercial,Transferência,-1868.14,-3540025.86
2024-07-25,Entrada,Fornecedores,Comercial,Transferência,1172.12,-3538853.74
2024-07-25,Saída,Marketing,Comercial,Transferência,-614.55,-3539468.29
2024-07-25,Saída,Marketing,Administrativo,Boleto,-936.19,-3540404.48
2024-07-26,Saída,Fornecedores,RH,Boleto,-2016.48,-3542420.96
2024-07-26,Saída,Vendas,Comercial,Boleto,-655.44,-3543076.4
2024-07-26,Saída,Salários,Operacional,Transferência,-2608.22,-3545684.61
2024-07-26,Entrada,Vendas,Comercial,Cartão,4151.33,-3541533.28
2024-07-27,Saída,Fornecedores,RH,Cartão,-2234.23,-3543767.52
2024-07-27,Saída,Salários,Operacional,Boleto,-4423.63,-3548191.14
2024-07-27,Saída,Salários,RH,Boleto,-2925.01,-3551116.16
2024-07-27,Saída,Salários,Comercial,Pix,-2949.03,-3554065.19
2024-07-27,Saída,Marketing,Administrativo,Pix,-1480.39,-3555545.58
2024-07-28,Saída,Salários,Comercial,Boleto,-4004.06,-3559549.64
2024-07-28,Saída,Impostos,Administrativo,Cartão,-1607.82,-3561157.47
2024-07-28,Saída,Fornecedores,RH,Boleto,-3308.82,-3564466.29
2024-07-29,Saída,Impostos,Comercial,Pix,-2455.58,-3566921.86
2024-07-29,Saída,Marketing,Comercial,Cartão,-1226.74,-3568148.6
2024-07-30,Entrada,Vendas,Administrativo,Boleto,3697.88,-3564450.73
2024-07-30,Saída,Salários,Administrativo,Cartão,-3587.78,-3568038.51
2024-07-30,Entrada,Vendas,Operacional,Boleto,2751.3,-3565287.21
2024-07-31,Saída,Marketing,Operacional,Boleto,-843.32,-3566130.53
2024-07-31,Entrada,Marketing,Comercial,Transferência,800.75,-3565329.78
2024-07-31,Entrada,Vendas,Operacional,Boleto,3602.08,-3561727.7
2024-07-31,Entrada,Vendas,Administrativo,Pix,4441.78,-3557285.92
2024-08-01,Saída,Marketing,Comercial,Transferência,-1703.13,-3558989.05
2024-08-01,Entrada,Impostos,RH,Pix,947.82,-3558041.23
2024-08-01,Saída,Vendas,Comercial,Pix,-700.62,-3558741.86
2024-08-01,Saída,Salários,Administrativo,Boleto,-2088.05,-3560829.91
2024-08-01,Saída,Impostos,Administrativo,Boleto,-2383.85,-3563213.76
2024-08-02,Saída,Marketing,Comercial,Boleto,-1801.4,-3565015.15
2024-08-02,Entrada,Vendas,Operacional,Transferência,3888.48,-3561126.67
2024-08-02,Saída,Fornecedores,RH,Boleto,-1990.07,-3563116.74
2024-08-02,Entrada,Impostos,RH,Boleto,1640.22,-3561476.52
2024-08-03,Entrada,Fornecedores,Operacional,Cartão,2150.11,-3559326.41
2024-08-03,Saída,Fornecedores,Operacional,Cartão,-2775.51,-3562101.92
2024-08-03,Entrada,Vendas,Operacional,Transferência,4537.75,-3557564.17
2024-08-04,Entrada,Impostos,Administrativo,Boleto,1537.92,-3556026.25
2024-08-04,Saída,Marketing,RH,Boleto,-978.54,-3557004.79
2024-08-04,Saída,Fornecedores,RH,Transferência,-2913.83,-3559918.62
2024-08-05,Saída,Fornecedores,RH,Transferência,-2526.71,-3562445.34
2024-08-05,Saída,Impostos,Operacional,Transferência,-1299.97,-3563745.31
2024-08-05,Saída,Impostos,RH,Pix,-1275.69,-3565021.0
2024-08-06,Entrada,Vendas,Administrativo,Transferência,4636.23,-3560384.78
2024-08-06,Entrada,Impostos,Operacional,Boleto,973.57,-3559411.21
2024-08-07,Saída,Impostos,Operacional,Transferência,-2233.3,-3561644.51
2024-08-07,Saída,Fornecedores,Administrativo,Boleto,-3121.99,-3564766.51
2024-08-07,Saída,Marketing,Comercial,Boleto,-1198.7,-3565965.21
2024-08-08,Saída,Vendas,Comercial,Cartão,-1308.73,-3567273.94
2024-08-08,Entrada,Marketing,Operacional,Transferência,603.97,-3566669.97
2024-08-08,Saída,Marketing,Comercial,Pix,-1072.91,-3567742.88
2024-08-08,Saída,Fornecedores,Administrativo,Transferência,-2124.87,-3569867.75
2024-08-09,Saída,Salários,Administrativo,Pix,-3479.47,-3573347.22
2024-08-09,Saída,Impostos,Operacional,Transferência,-2048.13,-3575395.36
2024-08-09,Saída,Salários,Administrativo,Transferência,-3127.27,-3578522.63
2024-08-10,Saída,Salários,Administrativo,Boleto,-4511.5,-3583034.13
2024-08-10,Saída,Salários,Comercial,Boleto,-2574.61,-3585608.74
2024-08-10,Saída,Impostos,Operacional,Cartão,-1464.35,-3587073.08
2024-08-10,Saída,Salários,Administrativo,Boleto,-2244.4,-3589317.48
2024-08-10,Saída,Fornecedores,Operacional,Pix,-2271.03,-3591588.51
